timestamp,electricity_demand_mw,temperature_f,humidity_percent,precipitation_inch,wind_speed_mph,wind_direction_deg,cloud_cover_percent,surface_pressure_hpa,solar_radiation_wm2,direct_radiation_wm2,hour,day_of_week,month,day_of_year,is_weekend,season,heat_index_f,wind_chill_f
2017-01-05 02:00:00,920.24,44.1,76,0.0,7.8,288,0,883.7,0.0,0.0,2,3,1,5,0,Winter,44.1,39.7
2017-01-05 03:00:00,909.21,44.1,76,0.0,8.0,288,0,883.6,0.0,0.0,3,3,1,5,0,Winter,44.1,39.6
2017-01-05 04:00:00,854.89,43.9,76,0.0,8.8,285,0,883.6,0.0,0.0,4,3,1,5,0,Winter,43.9,39.0
2017-01-05 05:00:00,900.65,43.4,75,0.0,9.0,279,8,882.9,0.0,0.0,5,3,1,5,0,Winter,43.4,38.3
2017-01-05 06:00:00,951.41,42.5,76,0.0,7.5,282,30,882.4,0.0,0.0,6,3,1,5,0,Winter,42.5,37.9
2017-01-05 07:00:00,929.17,42.9,74,0.0,8.5,275,0,882.9,0.0,0.0,7,3,1,5,0,Winter,42.9,37.9
2017-01-05 08:00:00,960.19,42.8,72,0.0,9.5,278,14,883.0,0.0,0.0,8,3,1,5,0,Winter,42.8,37.3
2017-01-05 09:00:00,987.56,45.2,68,0.0,9.2,284,34,884.1,44.0,26.0,9,3,1,5,0,Winter,45.2,40.4
2017-01-05 10:00:00,1059.29,49.9,60,0.0,8.4,279,30,885.3,202.0,130.0,10,3,1,5,0,Winter,49.9,46.5
2017-01-05 11:00:00,976.45,54.8,51,0.0,10.7,271,15,886.3,382.0,292.0,11,3,1,5,0,Winter,54.8,54.8
2017-01-05 12:00:00,980.47,58.1,45,0.0,13.4,270,0,886.1,529.0,446.0,12,3,1,5,0,Winter,58.1,58.1
2017-01-05 13:00:00,964.4,59.4,44,0.0,12.1,267,31,885.5,607.0,521.0,13,3,1,5,0,Winter,59.4,59.4
2017-01-05 14:00:00,940.22,60.3,44,0.0,11.5,261,61,884.4,609.0,500.0,14,3,1,5,0,Winter,60.3,60.3
2017-01-05 15:00:00,1038.62,61.2,45,0.0,12.1,269,0,884.1,551.0,439.0,15,3,1,5,0,Winter,61.2,61.2
2017-01-05 16:00:00,1043.13,64.0,41,0.0,14.6,281,3,883.9,444.0,364.0,16,3,1,5,0,Winter,64.0,64.0
2017-01-05 17:00:00,1168.09,62.8,45,0.0,12.0,297,1,883.5,282.0,219.0,17,3,1,5,0,Winter,62.8,62.8
2017-01-05 18:00:00,1030.0,59.2,51,0.0,8.4,299,2,882.7,100.0,66.0,18,3,1,5,0,Winter,59.2,59.2
2017-01-05 19:00:00,1055.68,56.0,59,0.0,7.2,292,0,882.5,2.0,1.0,19,3,1,5,0,Winter,56.0,56.0
2017-01-05 20:00:00,1038.19,51.8,74,0.0,4.3,264,0,881.8,0.0,0.0,20,3,1,5,0,Winter,51.8,51.8
2017-01-05 21:00:00,911.44,51.1,73,0.0,3.2,262,0,881.8,0.0,0.0,21,3,1,5,0,Winter,51.1,51.1
2017-01-05 22:00:00,1023.31,49.7,75,0.0,2.8,252,0,881.1,0.0,0.0,22,3,1,5,0,Winter,49.7,49.7
2017-01-05 23:00:00,1004.39,47.7,77,0.0,3.4,233,0,880.7,0.0,0.0,23,3,1,5,0,Winter,47.7,46.7
2017-01-06 00:00:00,956.39,48.4,65,0.0,7.9,255,0,880.8,0.0,0.0,0,4,1,6,0,Winter,48.4,44.9
2017-01-06 01:00:00,878.17,48.9,61,0.0,9.8,250,0,881.0,0.0,0.0,1,4,1,6,0,Winter,48.9,44.7
2017-01-06 02:00:00,984.53,47.1,66,0.0,8.4,250,0,880.4,0.0,0.0,2,4,1,6,0,Winter,47.1,43.1
2017-01-06 03:00:00,855.51,45.5,69,0.0,7.5,247,0,879.8,0.0,0.0,3,4,1,6,0,Winter,45.5,41.5
2017-01-06 04:00:00,947.0,46.3,65,0.0,9.1,248,1,880.2,0.0,0.0,4,4,1,6,0,Winter,46.3,41.8
2017-01-06 05:00:00,1020.76,48.2,59,0.0,11.7,258,2,880.4,0.0,0.0,5,4,1,6,0,Winter,48.2,43.2
2017-01-06 06:00:00,920.06,49.0,59,0.0,3.2,304,2,881.2,0.0,0.0,6,4,1,6,0,Winter,49.0,48.4
2017-01-06 07:00:00,940.59,45.5,68,0.0,3.0,343,30,881.1,0.0,0.0,7,4,1,6,0,Winter,45.5,44.6
2017-01-06 08:00:00,972.82,47.3,65,0.0,2.2,323,19,882.4,0.0,0.0,8,4,1,6,0,Winter,47.3,47.3
2017-01-06 09:00:00,943.63,45.5,79,0.0,2.1,283,11,882.6,38.0,21.0,9,4,1,6,0,Winter,45.5,45.5
2017-01-06 10:00:00,892.95,50.4,65,0.0,3.6,277,1,884.8,199.0,142.0,10,4,1,6,0,Winter,50.4,50.4
2017-01-06 11:00:00,971.32,56.4,56,0.0,10.6,292,3,886.7,392.0,321.0,11,4,1,6,0,Winter,56.4,56.4
2017-01-06 12:00:00,916.58,58.8,47,0.0,19.9,295,13,887.4,513.0,427.0,12,4,1,6,0,Winter,58.8,58.8
2017-01-06 13:00:00,990.92,59.0,44,0.0,21.3,298,27,887.4,507.0,404.0,13,4,1,6,0,Winter,59.0,59.0
2017-01-06 14:00:00,992.19,59.4,42,0.0,18.9,299,51,887.7,519.0,376.0,14,4,1,6,0,Winter,59.4,59.4
2017-01-06 15:00:00,1120.6,57.5,43,0.012,13.2,334,58,887.8,431.0,300.0,15,4,1,6,0,Winter,57.5,57.5
2017-01-06 16:00:00,999.27,52.9,41,0.0,11.7,32,48,888.0,243.0,130.0,16,4,1,6,0,Winter,52.9,52.9
2017-01-06 17:00:00,1023.25,52.3,40,0.0,11.9,44,25,888.8,243.0,176.0,17,4,1,6,0,Winter,52.3,52.3
2017-01-06 18:00:00,1082.3,46.8,44,0.0,10.0,78,5,890.5,98.0,58.0,18,4,1,6,0,Winter,46.8,42.1
2017-01-06 19:00:00,976.0,42.3,47,0.0,11.2,107,0,891.8,2.0,1.0,19,4,1,6,0,Winter,42.3,36.0
2017-01-06 20:00:00,1051.83,36.7,49,0.0,10.0,99,2,893.2,0.0,0.0,20,4,1,6,0,Winter,36.7,29.6
2017-01-06 21:00:00,1031.27,32.4,50,0.0,9.2,96,0,894.4,0.0,0.0,21,4,1,6,0,Winter,32.4,24.6
2017-01-06 22:00:00,890.2,30.3,51,0.0,7.2,97,0,895.2,0.0,0.0,22,4,1,6,0,Winter,30.3,23.3
2017-01-06 23:00:00,976.94,29.0,51,0.0,7.3,117,0,896.1,0.0,0.0,23,4,1,6,0,Winter,29.0,21.7
2017-01-07 00:00:00,792.16,27.4,54,0.0,7.2,129,0,896.6,0.0,0.0,0,5,1,7,1,Winter,27.4,19.8
2017-01-07 01:00:00,812.57,26.2,55,0.0,7.4,136,0,897.6,0.0,0.0,1,5,1,7,1,Winter,26.2,18.2
2017-01-07 02:00:00,733.64,25.8,51,0.0,8.9,135,1,898.0,0.0,0.0,2,5,1,7,1,Winter,25.8,16.7
2017-01-07 03:00:00,730.37,25.6,47,0.0,8.4,130,0,898.9,0.0,0.0,3,5,1,7,1,Winter,25.6,16.8
2017-01-07 04:00:00,802.41,25.2,45,0.0,7.0,121,0,899.0,0.0,0.0,4,5,1,7,1,Winter,25.2,17.3
2017-01-07 05:00:00,793.61,24.9,43,0.0,6.3,113,0,899.0,0.0,0.0,5,5,1,7,1,Winter,24.9,17.5
2017-01-07 06:00:00,833.11,24.7,44,0.0,6.9,111,0,899.5,0.0,0.0,6,5,1,7,1,Winter,24.7,16.8
2017-01-07 07:00:00,837.05,24.7,43,0.0,6.2,116,0,899.8,0.0,0.0,7,5,1,7,1,Winter,24.7,17.4
2017-01-07 08:00:00,794.82,24.4,45,0.0,5.4,114,0,900.4,0.0,0.0,8,5,1,7,1,Winter,24.4,17.7
2017-01-07 09:00:00,832.35,26.3,42,0.0,5.1,105,0,901.0,46.0,28.0,9,5,1,7,1,Winter,26.3,20.3
2017-01-07 10:00:00,834.86,29.8,38,0.0,7.1,101,0,902.3,220.0,165.0,10,5,1,7,1,Winter,29.8,22.8
2017-01-07 11:00:00,793.41,33.7,36,0.0,8.7,102,0,902.8,398.0,326.0,11,5,1,7,1,Winter,33.7,26.5
2017-01-07 12:00:00,899.56,37.7,35,0.0,8.9,112,0,902.4,535.0,452.0,12,5,1,7,1,Winter,37.7,31.3
2017-01-07 13:00:00,842.29,40.8,36,0.0,8.4,107,0,901.7,614.0,526.0,13,5,1,7,1,Winter,40.8,35.4
2017-01-07 14:00:00,831.34,43.6,37,0.0,8.6,110,0,900.1,627.0,537.0,14,5,1,7,1,Winter,43.6,38.7
2017-01-07 15:00:00,913.02,45.8,37,0.0,7.2,112,0,899.2,573.0,487.0,15,5,1,7,1,Winter,45.8,42.0
2017-01-07 16:00:00,840.92,47.2,38,0.0,6.6,102,0,898.9,457.0,379.0,16,5,1,7,1,Winter,47.2,44.0
2017-01-07 17:00:00,918.79,47.8,38,0.0,6.5,96,0,898.9,293.0,229.0,17,5,1,7,1,Winter,47.8,44.8
2017-01-07 18:00:00,935.21,47.0,44,0.0,6.5,82,0,898.6,108.0,72.0,18,5,1,7,1,Winter,47.0,43.8
2017-01-07 19:00:00,847.73,44.3,53,0.0,5.4,99,0,897.6,3.0,1.0,19,5,1,7,1,Winter,44.3,41.3
2017-01-07 20:00:00,926.58,41.9,60,0.0,4.8,103,0,897.6,0.0,0.0,20,5,1,7,1,Winter,41.9,38.9
2017-01-07 21:00:00,839.78,39.4,66,0.0,4.7,65,0,898.2,0.0,0.0,21,5,1,7,1,Winter,39.4,36.0
2017-01-07 22:00:00,856.62,38.0,62,0.0,5.8,62,0,898.1,0.0,0.0,22,5,1,7,1,Winter,38.0,33.5
2017-01-07 23:00:00,900.83,36.0,63,0.0,4.7,65,39,898.0,0.0,0.0,23,5,1,7,1,Winter,36.0,32.0
2017-01-08 00:00:00,772.41,35.1,64,0.0,4.7,85,0,897.4,0.0,0.0,0,6,1,8,1,Winter,35.1,31.0
2017-01-08 01:00:00,752.53,36.0,59,0.0,3.1,60,0,898.0,0.0,0.0,1,6,1,8,1,Winter,36.0,33.7
2017-01-08 02:00:00,747.22,36.9,55,0.0,3.3,42,0,898.3,0.0,0.0,2,6,1,8,1,Winter,36.9,34.5
2017-01-08 03:00:00,750.1,35.7,58,0.0,3.8,50,0,897.8,0.0,0.0,3,6,1,8,1,Winter,35.7,32.6
2017-01-08 04:00:00,778.99,34.6,60,0.0,3.7,57,0,897.3,0.0,0.0,4,6,1,8,1,Winter,34.6,31.4
2017-01-08 05:00:00,795.34,36.3,56,0.0,2.5,90,0,897.5,0.0,0.0,5,6,1,8,1,Winter,36.3,36.3
2017-01-08 06:00:00,834.18,35.1,60,0.0,1.9,36,0,897.9,0.0,0.0,6,6,1,8,1,Winter,35.1,35.1
2017-01-08 07:00:00,856.83,34.4,61,0.0,1.1,11,0,898.0,0.0,0.0,7,6,1,8,1,Winter,34.4,34.4
2017-01-08 08:00:00,823.33,30.7,70,0.0,3.3,340,0,897.3,0.0,0.0,8,6,1,8,1,Winter,30.7,27.4
2017-01-08 09:00:00,882.6,33.5,72,0.0,1.1,270,0,898.4,45.0,27.0,9,6,1,8,1,Winter,33.5,33.5
2017-01-08 10:00:00,811.91,37.1,58,0.0,1.9,135,0,899.6,215.0,161.0,10,6,1,8,1,Winter,37.1,37.1
2017-01-08 11:00:00,934.71,41.4,51,0.0,2.1,162,0,901.1,391.0,319.0,11,6,1,8,1,Winter,41.4,41.4
2017-01-08 12:00:00,848.54,45.9,45,0.0,1.8,194,0,900.8,527.0,444.0,12,6,1,8,1,Winter,45.9,45.9
2017-01-08 13:00:00,787.54,49.5,42,0.0,1.1,259,0,899.7,607.0,519.0,13,6,1,8,1,Winter,49.5,49.5
2017-01-08 14:00:00,836.67,52.2,40,0.0,1.0,153,0,898.5,621.0,532.0,14,6,1,8,1,Winter,52.2,52.2
2017-01-08 15:00:00,905.33,54.4,38,0.0,1.9,126,0,898.1,568.0,483.0,15,6,1,8,1,Winter,54.4,54.4
2017-01-08 16:00:00,874.12,55.9,37,0.0,1.7,157,0,898.0,453.0,377.0,16,6,1,8,1,Winter,55.9,55.9
2017-01-08 17:00:00,915.56,56.4,37,0.0,1.1,127,0,898.0,292.0,229.0,17,6,1,8,1,Winter,56.4,56.4
2017-01-08 18:00:00,904.92,57.2,48,0.0,1.8,120,0,897.5,109.0,73.0,18,6,1,8,1,Winter,57.2,57.2
2017-01-08 19:00:00,880.78,53.0,58,0.0,3.3,74,0,896.6,3.0,1.0,19,6,1,8,1,Winter,53.0,53.0
2017-01-08 20:00:00,846.57,49.6,64,0.0,3.6,68,0,896.2,0.0,0.0,20,6,1,8,1,Winter,49.6,48.7
2017-01-08 21:00:00,760.48,48.9,58,0.0,2.7,42,0,896.5,0.0,0.0,21,6,1,8,1,Winter,48.9,48.9
2017-01-08 22:00:00,804.43,50.0,48,0.0,2.2,6,0,896.7,0.0,0.0,22,6,1,8,1,Winter,50.0,50.0
2017-01-08 23:00:00,858.03,49.7,47,0.0,1.5,333,0,896.4,0.0,0.0,23,6,1,8,1,Winter,49.7,49.7
2017-01-09 00:00:00,929.85,49.5,47,0.0,2.1,288,0,896.0,0.0,0.0,0,0,1,9,0,Winter,49.5,49.5
2017-01-09 01:00:00,862.7,47.1,54,0.0,3.2,278,0,895.2,0.0,0.0,1,0,1,9,0,Winter,47.1,46.2
2017-01-09 02:00:00,927.97,45.1,59,0.0,3.5,297,0,894.3,0.0,0.0,2,0,1,9,0,Winter,45.1,43.6
2017-01-09 03:00:00,937.72,45.5,56,0.0,3.0,318,0,894.2,0.0,0.0,3,0,1,9,0,Winter,45.5,44.6
2017-01-09 04:00:00,879.34,43.4,61,0.0,3.1,330,0,893.6,0.0,0.0,4,0,1,9,0,Winter,43.4,42.1
2017-01-09 05:00:00,927.07,43.2,61,0.0,2.8,331,0,893.3,0.0,0.0,5,0,1,9,0,Winter,43.2,43.2
